id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
744620806,45,мужской,город не указан,россия,,02.09.2022,25000.0,Apex Legends
744608911,20,мужской,ижевск,россия,16,03.09.2022,25000.0,Apex Legends
744599998,23,мужской,город не указан,россия,1,03.09.2022,25000.0,Apex Legends
744599960,24,женский,город не указан,россия,12,03.09.2022,25000.0,Warface
744594025,18,мужской,город не указан,россия,1,01.09.2022,25000.0,Warface
744563193,33,мужской,город не указан,россия,,15.08.2022,25000.0,League of Legends
744563193,33,мужской,город не указан,россия,,15.08.2022,25000.0,Valorant
744563193,33,мужской,город не указан,россия,,15.08.2022,25000.0,Apex Legends
744539384,19,мужской,город не указан,россия,0,30.08.2022,25000.0,League of Legends
744539384,19,мужской,город не указан,россия,0,30.08.2022,25000.0,Valorant
744539384,19,мужской,город не указан,россия,0,30.08.2022,25000.0,Apex Legends
744529150,22,мужской,город не указан,россия,,02.09.2022,25000.0,League of Legends
744529150,22,мужской,город не указан,россия,,02.09.2022,25000.0,Valorant
744529150,22,мужской,город не указан,россия,,02.09.2022,25000.0,Apex Legends
744519751,21,мужской,город не указан,россия,0,26.08.2022,25000.0,League of Legends
744519751,21,мужской,город не указан,россия,0,26.08.2022,25000.0,Valorant
744519751,21,мужской,город не указан,россия,0,26.08.2022,25000.0,Apex Legends
744519194,24,мужской,город не указан,россия,1,03.09.2022,25000.0,Dota Underlords
744516680,21,мужской,город не указан,россия,6,21.08.2022,25000.0,Dota Underlords
744451084,17,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota Underlords
744450840,30,женский,город не указан,россия,0,02.09.2022,25000.0,Quake Champions
744450188,24,женский,город не указан,россия,,01.09.2022,25000.0,Quake Champions
744447401,16,мужской,город не указан,россия,6,03.09.2022,25000.0,Quake Champions
744445121,23,мужской,город не указан,россия,0,03.09.2022,25000.0,Quake Champions
744438576,45,мужской,город не указан,россия,19,03.09.2022,25000.0,PUBG
744436669,27,мужской,город не указан,россия,0,15.08.2022,25000.0,PUBG
744431833,22,мужской,город не указан,россия,3,03.09.2022,25000.0,PUBG
744426642,19,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
744419944,24,мужской,город не указан,россия,0,03.09.2022,25000.0,PUBG
744413723,18,мужской,город не указан,россия,0,15.08.2022,25000.0,PUBG
744401599,26,женский,город не указан,россия,31,03.09.2022,25000.0,Quake Champions
744399471,18,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
744397273,22,мужской,город не указан,россия,0,25.08.2022,25000.0,StarCraft 2
744396477,24,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
744373314,19,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
744369099,24,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
744363833,25,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
744357104,16,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
744356869,19,мужской,город не указан,казахстан,0,03.09.2022,1036000.0,Quake Champions
744337599,24,мужской,город не указан,россия,0,25.08.2022,25000.0,Dota 2
744337599,24,мужской,город не указан,россия,0,25.08.2022,25000.0,CS:GO
744337599,24,мужской,город не указан,россия,0,25.08.2022,25000.0,Warcraft III
744329477,24,мужской,город не указан,россия,2,29.08.2022,25000.0,Dota 2
744329477,24,мужской,город не указан,россия,2,29.08.2022,25000.0,CS:GO
744329477,24,мужской,город не указан,россия,2,29.08.2022,25000.0,Warcraft III
744329197,67,мужской,город не указан,россия,5,03.09.2022,25000.0,Dota 2
744329197,67,мужской,город не указан,россия,5,03.09.2022,25000.0,CS:GO
744329197,67,мужской,город не указан,россия,5,03.09.2022,25000.0,Warcraft III
744295666,27,мужской,город не указан,россия,0,12.08.2022,25000.0,Dota 2
744295666,27,мужской,город не указан,россия,0,12.08.2022,25000.0,CS:GO
744295666,27,мужской,город не указан,россия,0,12.08.2022,25000.0,Warcraft III
744294777,19,мужской,уфа,россия,132,02.09.2022,25000.0,Dota 2
744294777,19,мужской,уфа,россия,132,02.09.2022,25000.0,CS:GO
744294777,19,мужской,уфа,россия,132,02.09.2022,25000.0,Warcraft III
744290720,28,женский,город не указан,россия,0,28.08.2022,25000.0,League of Legends
744272591,49,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
744263692,35,мужской,город не указан,россия,3,03.09.2022,25000.0,League of Legends
744242250,23,мужской,санкт-петербург,россия,0,29.08.2022,25000.0,League of Legends
744225319,27,мужской,город не указан,россия,0,27.08.2022,25000.0,League of Legends
744201003,21,женский,город не указан,россия,278,03.09.2022,25000.0,League of Legends
744189945,24,мужской,город не указан,россия,1,03.09.2022,25000.0,League of Legends
744179438,24,мужской,город не указан,россия,0,13.08.2022,25000.0,League of Legends
744166022,23,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
744154564,24,мужской,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
744145407,22,женский,город не указан,россия,,11.08.2022,25000.0,StarCraft 2
744117909,38,женский,красноярск,россия,,03.09.2022,25000.0,CS:GO
744115474,24,мужской,казань,россия,2,03.09.2022,25000.0,CS:GO
744106269,28,женский,город не указан,россия,4,25.08.2022,25000.0,CS:GO
744104827,21,мужской,тюмень,россия,,22.08.2022,25000.0,CS:GO
744102438,19,мужской,город не указан,великобритания,1,03.09.2022,159450.0,CS:GO
744100869,26,мужской,город не указан,россия,0,03.09.2022,25000.0,CS:GO
744095284,24,мужской,город не указан,россия,0,11.08.2022,25000.0,Free Fire
744071584,38,мужской,город не указан,россия,,03.09.2022,25000.0,Free Fire
744069671,30,мужской,город не указан,россия,,19.08.2022,25000.0,Free Fire
744065492,23,мужской,москва,россия,1,03.09.2022,25000.0,Free Fire
744055425,21,мужской,белгород,россия,,02.09.2022,25000.0,Fortnite
744051699,16,мужской,город не указан,россия,0,02.09.2022,25000.0,Fortnite
744028351,17,мужской,город не указан,россия,1,03.09.2022,25000.0,Fortnite
744024522,31,мужской,санкт-петербург,россия,1,03.09.2022,25000.0,Fortnite
744022944,24,мужской,москва,россия,2,29.08.2022,25000.0,Fortnite
744022690,79,мужской,город не указан,россия,0,,25000.0,Fortnite
744021784,21,женский,город не указан,россия,,03.09.2022,25000.0,Free Fire
